Name;Total_Trav;Total_Leng;Shape_Leng;Origin;Dest;Time
1002 - 1118;78.18810909068482;6255.0487272547825;3327.7023612087664;1002;1118;0:00:00
1002 - 1017;78.40828930831141;6272.663144664914;4247.102843267158;1002;1017;0:00:00
1002 - 5615;78.49666892667341;6279.7335141338735;3685.1914356910834;1002;5615;0:00:00
1002 - 1020;78.93692421918128;6314.953937534501;5361.797104958483;1002;1020;0:00:00
1002 - 5503;80.07621679591912;6406.097343673528;5029.560143669401;1002;5503;0:00:00
1002 - 5617;80.39473411694351;6431.578729355482;3808.574791421554;1002;5617;0:00:00
1002 - 5557;80.81144805921515;6464.915844737209;4320.657900792857;1002;5557;0:00:00
1002 - 5559;80.97056464434681;6477.645171547745;4588.943006319616;1002;5559;0:00:00
1002 - 5530;81.9016866254387;6552.134930035097;3931.8502679942326;1002;5530;0:00:00
1002 - 1128;81.97112047371928;6557.689637897541;3563.363612178298;1002;1128;0:00:00
1002 - 5505;82.1996983513373;6575.975868106985;5347.964785447313;1002;5505;0:00:00
1002 - 1009;82.24273230715954;6579.4185845727625;5624.466829195494;1002;1009;0:00:00
1002 - 5531;83.13803137560664;6651.042510048529;3616.974245245922;1002;5531;0:00:00
1002 - 1119;83.27796567881748;6662.237254305401;4123.43640988413;1002;1119;0:00:00
1002 - 5564;84.15020667856798;6732.01653428544;5233.162258176736;1002;5564;0:00:00
1002 - 1110;84.17774947821337;6734.219958257069;3881.9736883602172;1002;1110;0:00:00
1002 - 5540;84.52805254406461;6762.244203525163;5377.11938078564;1002;5540;0:00:00
1002 - 1957;86.63580067330757;6930.864053864604;4517.118516313619;1002;1957;0:00:00
1002 - 1113;86.91904318605442;6953.523454884356;3672.052425924617;1002;1113;0:00:00
1002 - 1109;86.98024491795039;6958.419593436024;4187.538196780095;1002;1109;0:00:00
1002 - 5611;87.49666618634122;6999.733294907295;5058.602145700983;1002;5611;0:00:00
1002 - 5515;87.66863568280355;7013.490854624279;5148.058508840915;1002;5515;0:00:00
1002 - 5514;88.48698997684615;7078.959198147693;5480.63576041697;1002;5514;0:00:00
1002 - 5613;88.54627627050802;7083.702101640643;4705.503180036761;1002;5613;0:00:00
1002 - 5612;89.50801347545213;7160.641078036169;4399.337690398143;1002;5612;0:00:00
1002 - 1111;89.91689111451598;7193.351289161281;4644.4420198348635;1002;1111;0:00:00
1002 - 1120;90.4059550050163;7232.476400401302;4560.135841939567;1002;1120;0:00:00
1002 - 5957;91.93629019878836;7354.903215903076;5128.177727393118;1002;5957;0:00:00
1002 - 5541;93.08405936193981;7446.724748955181;5948.823796684529;1002;5541;0:00:00
1002 - 5528;94.10047851414231;7528.038281131384;5304.8445307305765;1002;5528;0:00:00
1002 - 1121;94.31578030744137;7545.26242459531;4968.4676853626925;1002;1121;0:00:00
1002 - 5949;94.63416447698148;7570.733158158526;5738.292605464259;1002;5949;0:00:00
1002 - 5558;95.86648963977423;7669.319171181938;5851.385784072212;1002;5558;0:00:00
1002 - 5510;96.16620954949856;7693.296763959886;4145.4237506081845;1002;5510;0:00:00
1002 - 5504;96.18072418451685;7694.457934761342;6057.461312571494;1002;5504;0:00:00
1002 - 5526;96.25292523545515;7700.234018836413;5365.780104167528;1002;5526;0:00:00
1002 - 5618;96.34251139384236;7707.400911507387;5533.089043109948;1002;5618;0:00:00
1002 - 1101;97.11746762752321;7769.397410201856;5244.380563262513;1002;1101;0:00:00
1002 - 1106;97.44763939012596;7795.811151210074;4962.082068525128;1002;1106;0:00:00
1002 - 1127;97.95192018171629;7836.1536145373;4892.029682618875;1002;1127;0:00:00
1002 - 5542;98.00716154001933;7840.572923201548;6033.638072344768;1002;5542;0:00:00
1002 - 5628;98.74487760401927;7899.590208321537;5942.645814646068;1002;5628;0:00:00
1002 - 1021;99.62429494163996;7969.943595331198;6065.827372357293;1002;1021;0:00:00
1002 - 5527;99.7819880119829;7982.55904095863;5772.488056587892;1002;5527;0:00:00
1002 - 5956;99.84474395721716;7987.579516577375;5123.833058586687;1002;5956;0:00:00
1002 - 5901;100.61012284823114;8048.809827858495;5758.609966296417;1002;5901;0:00:00
1002 - 1930;101.03342042284544;8082.673633827634;5386.626568271912;1002;1930;0:00:00
1002 - 1126;101.15386314096298;8092.309051277038;4848.272844783607;1002;1126;0:00:00
1002 - 5604;102.19451072337229;8175.560857869783;5426.200455240928;1002;5604;0:00:00
1002 - 1122;102.79405539533165;8223.524431626529;5284.4022941100175;1002;1122;0:00:00
1002 - 1023;103.57293814915424;8285.835051932343;6596.344481034377;1002;1023;0:00:00
1002 - 1112;103.84784588153843;8307.827670523073;5747.882294781677;1002;1112;0:00:00
1002 - 5543;104.33211241104107;8346.568992883287;6456.456855062273;1002;5543;0:00:00
1002 - 5935;104.37629091740999;8350.103273392804;6187.64538354769;1002;5935;0:00:00
1002 - 5947;105.94680905257788;8475.744724206234;6449.168712887536;1002;5947;0:00:00
1002 - 1022;106.25588035515348;8500.470428412278;6493.044131762062;1002;1022;0:00:00
1002 - 5955;106.55023860212816;8524.019088170255;5422.059197586386;1002;5955;0:00:00
1002 - 5545;106.68882956154009;8535.106364923206;6985.798423118736;1002;5545;0:00:00
1002 - 5529;106.76309956418791;8541.047965135032;4952.7305425330405;1002;5529;0:00:00
1002 - 1108;107.92093409785036;8633.674727828027;5546.687507304688;1002;1108;0:00:00
1002 - 1125;108.09561588174843;8647.649270539872;5694.185841866044;1002;1125;0:00:00
1002 - 1902;108.57428913370629;8685.9431306965;6160.948806667244;1002;1902;0:00:00
1002 - 1202;108.72898568844566;8698.318855075653;6263.162542102141;1002;1202;0:00:00
1002 - 5952;110.45095431421973;8836.076345137582;6402.114473465032;1002;5952;0:00:00
1002 - 5948;110.58034138887122;8846.4273111097;6726.959043408867;1002;5948;0:00:00
1002 - 5610;110.8382251961729;8867.05801569383;6493.923672197006;1002;5610;0:00:00
1002 - 5563;110.91830990073187;8873.464792058552;6461.848145085681;1002;5563;0:00:00
1002 - 1107;111.17195448260958;8893.756358608762;5368.392129527461;1002;1107;0:00:00
1002 - 1105;111.76595303223075;8941.27624257846;5890.360483275252;1002;1105;0:00:00
1002 - 2005;111.88660458114715;8950.928366491773;6326.622222885689;1002;2005;0:00:00
1002 - 5512;112.02843405443424;8962.274724354738;5476.274814655725;1002;5512;0:00:00
1002 - 5209;112.07877702709084;8966.302162167263;6993.605953750529;1002;5209;0:00:00
1002 - 5513;112.30546992247187;8984.437593797747;6975.337348542173;1002;5513;0:00:00
1002 - 5954;112.4992554505712;8999.9404360457;5851.973338446695;1002;5954;0:00:00
1002 - 1124;113.22814206634732;9058.251365307784;6213.966424194177;1002;1124;0:00:00
1002 - 5951;115.0132989552228;9201.063916417826;6841.376680785733;1002;5951;0:00:00
1002 - 1123;115.13722876841548;9210.978301473242;6172.764481314168;1002;1123;0:00:00
1002 - 1201;115.3960903301758;9231.687226414057;6296.428306510322;1002;1201;0:00:00
1002 - 5950;115.96022756608124;9276.818205286503;6494.09855555369;1002;5950;0:00:00
1002 - 5620;116.4201959632052;9313.615677056414;5991.3119119343355;1002;5620;0:00:00
1002 - 5544;116.42280558059879;9313.824446447907;7194.32849085052;1002;5544;0:00:00
1002 - 2116;116.72060086615342;9337.648069292269;6400.525575637471;1002;2116;0:00:00
1002 - 4402;117.06217430618551;9364.973944494837;6995.975361089807;1002;4402;0:00:00
1002 - 1901;117.18252370714174;9374.601896571334;6918.364654337531;1002;1901;0:00:00
1002 - 5619;117.268695985291;9381.49567882328;5764.278145437449;1002;5619;0:00:00
1002 - 2108;117.41052432118477;9392.841945694781;6420.802653622043;1002;2108;0:00:00
1002 - 4401;117.61063607079832;9408.850885663864;6416.938476389511;1002;4401;0:00:00
1002 - 5936;117.78452478764149;9422.76198301132;6901.677167172991;1002;5936;0:00:00
1002 - 1102;118.57812473286177;9486.24997862894;6316.5608719976135;1002;1102;0:00:00
1002 - 5934;119.55050733715248;9564.040586972198;7217.41764961238;1002;5934;0:00:00
1002 - 5953;119.77946738017741;9582.357390414196;6282.069224196784;1002;5953;0:00:00
1002 - 2023;119.86303080390059;9589.04246431205;7078.779135561723;1002;2023;0:00:00
1002 - 5944;119.90673840064602;9592.539072051684;7176.99880096533;1002;5944;0:00:00
1002 - 5946;119.99913635448492;9599.930908358796;7030.759798704676;1002;5946;0:00:00
1002 - 5609;120.6322498210062;9650.579985680495;7207.511643933793;1002;5609;0:00:00
1002 - 2109;121.61702294138712;9729.361835310969;7263.578581312083;1002;2109;0:00:00
1002 - 4404;121.63317036257808;9730.653629006247;8110.611121065312;1002;4404;0:00:00
1002 - 5608;121.63432818233812;9730.746254587048;7566.058310961628;1002;5608;0:00:00
1002 - 5902;122.18642627530838;9774.914102024677;6863.379757387272;1002;5902;0:00:00
1002 - 4403;122.38398832527464;9790.719066021971;7489.447940348776;1002;4403;0:00:00
1002 - 5941;122.83925776687376;9827.140621349907;7202.175732432887;1002;5941;0:00:00
1002 - 5989;124.25852146761758;9940.68171740941;6709.7016715857435;1002;5989;0:00:00
1002 - 5942;124.48593637805565;9958.874910244456;7502.264877164858;1002;5942;0:00:00
1002 - 2004;124.61972134709394;9969.577707767517;7308.5143685203175;1002;2004;0:00:00
1002 - 5627;125.45704345783217;10036.563476626572;8246.543114773123;1002;5627;0:00:00
1002 - 5923;125.48973428757084;10039.178743005672;7367.1348902084255;1002;5923;0:00:00
1002 - 5943;125.51923159756286;10041.538527805038;7354.788758658977;1002;5943;0:00:00
1002 - 1104;125.85165441119743;10068.132352895793;6884.7985827814555;1002;1104;0:00:00
1002 - 1903;126.33374297748695;10106.699438198957;6464.069469614077;1002;1903;0:00:00
1002 - 1947;126.44926570661598;10115.941256529279;7776.901670607688;1002;1947;0:00:00
1002 - 5605;126.65633756278952;10132.50700502316;5935.778243393193;1002;5605;0:00:00
1002 - 5940;126.72256189012468;10137.804951209982;7431.186929747348;1002;5940;0:00:00
1002 - 5933;127.09310045608466;10167.448036486776;7689.223313795238;1002;5933;0:00:00
1002 - 5606;127.45486050049738;10196.388840039785;7074.294186189283;1002;5606;0:00:00
1002 - 2115;127.57308610719576;10205.846888575661;7268.420108303588;1002;2115;0:00:00
1002 - 2111;127.79274088634408;10223.419270907529;7271.418292353782;1002;2111;0:00:00
1002 - 5945;128.200024200041;10256.001936003284;7602.202354186847;1002;5945;0:00:00
1002 - 1210;128.2719919761015;10261.75935808812;6928.172272498615;1002;1210;0:00:00
1002 - 5201;128.79948935547426;10303.959148437943;8298.942980899117;1002;5201;0:00:00
1002 - 5938;129.5939021964157;10367.512175713267;7790.318232241347;1002;5938;0:00:00
1002 - 5969;129.78560915449444;10382.848732359555;7863.847673156966;1002;5969;0:00:00
1002 - 5937;130.13644182006988;10410.915345605588;7553.481665556635;1002;5937;0:00:00
1002 - 2107;130.41972277222789;10433.57782177823;7159.024233254863;1002;2107;0:00:00
1002 - 5973;131.74454924400902;10539.56393952072;8068.114749245518;1002;5973;0:00:00
1002 - 2026;131.90340951764958;10552.27276141197;8073.000004183643;1002;2026;0:00:00
1002 - 2027;132.40822101045111;10592.657680836093;8016.392568783111;1002;2027;0:00:00
1002 - 1951;132.52249210644578;10601.799368515662;7713.4537979438865;1002;1951;0:00:00
1002 - 5939;133.09791110796527;10647.832888637224;7921.904507956837;1002;5939;0:00:00
1002 - 1211;133.32775728943736;10666.220583154982;7117.858967962282;1002;1211;0:00:00
1002 - 5603;133.6831157656032;10694.649261248254;6777.421696502396;1002;5603;0:00:00
1002 - 1203;133.80946981838096;10704.757585470476;7639.144333342164;1002;1203;0:00:00
1002 - 5211;133.8674921566307;10709.39937253045;8880.507359672954;1002;5211;0:00:00
1002 - 1204;133.9837487258303;10718.699898066425;7868.452623937528;1002;1204;0:00:00
1002 - 5975;134.3341338495579;10746.730707964638;7767.180710197256;1002;5975;0:00:00
1002 - 1207;134.94889023970822;10795.911219176664;8334.49179681385;1002;1207;0:00:00
1002 - 2114;135.03199257408136;10802.5594059265;8305.144785443328;1002;2114;0:00:00
1002 - 5626;135.67451444718003;10853.961155774401;8535.52312698317;1002;5626;0:00:00
1002 - 1942;135.96313900954448;10877.051120763559;8264.613055222446;1002;1942;0:00:00
1002 - 5903;135.9956525973551;10879.652207788418;7830.224616278173;1002;5903;0:00:00
1002 - 1948;136.10913681033475;10888.73094482678;8531.502681915026;1002;1948;0:00:00
1002 - 5932;136.1618035377291;10892.944283018332;8199.990411641706;1002;5932;0:00:00
1002 - 5972;136.21142304342354;10896.913843473882;8348.019017081268;1002;5972;0:00:00
1002 - 5971;136.720008934181;10937.600714734488;7857.126826989798;1002;5971;0:00:00
1002 - 5607;136.73247759766795;10938.598207813431;7728.946808775754;1002;5607;0:00:00
1002 - 5970;137.07000869503878;10965.600695603105;8380.643983154447;1002;5970;0:00:00
1002 - 5968;137.0725225637312;10965.8018050985;8192.565983692333;1002;5968;0:00:00
1002 - 2106;137.45409369448586;10996.327495558864;7765.489230478019;1002;2106;0:00:00
1002 - 1905;137.6994564715759;11015.956517726067;8252.453936802629;1002;1905;0:00:00
1002 - 2112;138.3458175702713;11067.665405621698;8090.168290235739;1002;2112;0:00:00
1002 - 2001;138.62297311315297;11089.83784905224;8096.158061728326;1002;2001;0:00:00
1002 - 2102;139.07879505875582;11126.303604700464;8520.385701891508;1002;2102;0:00:00
1002 - 5976;139.18728099387394;11134.98247950992;8295.993466939011;1002;5976;0:00:00
1002 - 4405;139.3276434671473;11146.211477371797;8086.179654854229;1002;4405;0:00:00
1002 - 5974;139.54653693679742;11163.72295494379;8139.206259007679;1002;5974;0:00:00
1002 - 1206;139.5790064800393;11166.320518403149;8652.003285029637;1002;1206;0:00:00
1002 - 4407;139.63295184079254;11170.636147263416;10031.341082001303;1002;4407;0:00:00
1002 - 4406;139.76274310871887;11181.019448697525;9046.734372666557;1002;4406;0:00:00
1002 - 1956;139.90220512902644;11192.176410322114;8515.939159933647;1002;1956;0:00:00
1002 - 5621;140.54470678701352;11243.576542961082;7051.44651712316;1002;5621;0:00:00
1002 - 2110;140.72539782034755;11258.031825627806;7775.635136749916;1002;2110;0:00:00
1002 - 2006;140.79747310202634;11263.797848162105;8651.858049505297;1002;2006;0:00:00
1002 - 5625;141.4360307012058;11314.882456096455;8520.013129270694;1002;5625;0:00:00
1002 - 1925;142.15916888147734;11372.733510518183;8804.543519174798;1002;1925;0:00:00
1002 - 5911;142.186149304358;11374.891944348647;8997.541383236083;1002;5911;0:00:00
1002 - 5987;142.92241410143478;11433.793128114796;9712.108113894594;1002;5987;0:00:00
1002 - 1952;143.2226142949724;11457.809143597795;8171.988730066436;1002;1952;0:00:00
1002 - 1950;143.61661164963604;11489.328931970882;7876.577875763274;1002;1950;0:00:00
1002 - 5202;143.63841457498938;11491.073165999152;9792.821473582913;1002;5202;0:00:00
1002 - 5906;143.6551665239089;11492.413321912712;8673.818639292645;1002;5906;0:00:00
1002 - 5977;143.75904919789787;11500.723935831837;8609.75391897319;1002;5977;0:00:00
1002 - 1208;143.77858063838448;11502.286451070755;7866.189959353407;1002;1208;0:00:00
1002 - 2021;143.89797332924056;11511.837866339243;9182.153844222667;1002;2021;0:00:00
1002 - 5915;143.91224766919288;11512.979813535438;8500.19389675195;1002;5915;0:00:00
1002 - 5967;143.9504708756016;11516.03767004813;8708.765034372733;1002;5967;0:00:00
1002 - 4408;144.27800871488753;11542.240697191;9841.313978192831;1002;4408;0:00:00
1002 - 5602;144.30089477735982;11544.07158218879;8167.690108028954;1002;5602;0:00:00
1002 - 1953;144.34680015223674;11547.744012178935;8422.297592962917;1002;1953;0:00:00
1002 - 1954;144.74534473677636;11579.627578942109;8750.192360837102;1002;1954;0:00:00
1002 - 2003;145.60849915969618;11648.6799327757;8806.253080405912;1002;2003;0:00:00
1002 - 5978;145.95034892699385;11676.027914159518;8127.476392064238;1002;5978;0:00:00
1002 - 5958;146.11838713748224;11689.470970998584;8795.271381042414;1002;5958;0:00:00
1002 - 1314;146.29485535481126;11703.588428384895;9467.73484290038;1002;1314;0:00:00
1002 - 5924;146.35162160165285;11708.129728132231;9026.60300672224;1002;5924;0:00:00
1002 - 1939;147.5093348372971;11800.746786983767;7954.755216742946;1002;1939;0:00:00
1002 - 5905;147.88559174640213;11830.847339712169;8898.633170965892;1002;5905;0:00:00
1002 - 5910;147.97373308356637;11837.898646685313;9248.660815707788;1002;5910;0:00:00
1002 - 5931;148.46885537579925;11877.508430063945;9169.14350501708;1002;5931;0:00:00
1002 - 5985;148.49164927011367;11879.331941609104;9120.436890504063;1002;5985;0:00:00
1002 - 1904;148.563241406145;11885.059312491601;7611.3888703114135;1002;1904;0:00:00
1002 - 2113;148.59771533622063;11887.817226897643;9218.151549187078;1002;2113;0:00:00
1002 - 5966;149.46158891203018;11956.92711296242;9150.719413514233;1002;5966;0:00:00
1002 - 2103;149.5657573341731;11965.260586733844;9192.711111739367;1002;2103;0:00:00
1002 - 2210;149.7196787733563;11977.574301868512;9796.706011577335;1002;2210;0:00:00
1002 - 1103;150.3225006628014;12025.800053024104;7639.851940116918;1002;1103;0:00:00
1002 - 5624;150.35735928754514;12028.588743003602;9007.294512477369;1002;5624;0:00:00
1002 - 5622;150.54033499079156;12043.226799263322;8295.466629478373;1002;5622;0:00:00
1002 - 2022;150.85826037498018;12068.660829998413;9548.202012957008;1002;2022;0:00:00
1002 - 5717;151.16448326;12093.1586608;9805.879384667323;1002;5717;0:00:00
1002 - 5207;151.1693089469506;12093.54471575604;10253.48902680816;1002;5207;0:00:00
1002 - 5909;151.80822458775162;12144.65796702013;9410.891450430894;1002;5909;0:00:00
1002 - 2101;152.0423252597069;12163.386020776548;8826.364331887542;1002;2101;0:00:00
1002 - 1946;152.27931182946432;12182.344946357143;9172.533049639576;1002;1946;0:00:00
1002 - 1949;152.7112345098067;12216.898760784536;8129.024071281347;1002;1949;0:00:00
1002 - 1205;152.96214416274393;12236.97153301952;8972.571474184986;1002;1205;0:00:00
1002 - 5601;153.2060797169077;12256.486377352621;8079.1194830703125;1002;5601;0:00:00
1002 - 1209;153.2200362301685;12257.60289841347;8415.641033392569;1002;1209;0:00:00
1002 - 1940;153.46030376772154;12276.824301417722;8103.25226837104;1002;1940;0:00:00
1002 - 1955;154.11908718321948;12329.526974657556;9140.104092954238;1002;1955;0:00:00
1002 - 1941;154.38982562370566;12351.18604989645;8446.284321871757;1002;1941;0:00:00
1002 - 2917;154.43025337727087;12354.420270181663;9937.89000979053;1002;2917;0:00:00
1002 - 5203;154.9119628088198;12392.957024705576;10615.958869929906;1002;5203;0:00:00
1002 - 5908;155.31232896690676;12424.986317352548;9590.372352127675;1002;5908;0:00:00
1002 - 5959;155.62342065897914;12449.873652718337;9517.135264169907;1002;5959;0:00:00
1002 - 5210;155.9056199753306;12472.449598026447;9946.781866606696;1002;5210;0:00:00
1002 - 5981;155.9747628417466;12477.981027339729;9748.307159525955;1002;5981;0:00:00
1002 - 5114;156.21846820026548;12497.47745602124;9679.174115892118;1002;5114;0:00:00
1002 - 5960;156.89697237263871;12551.757789811096;9461.640451751564;1002;5960;0:00:00
1002 - 2002;157.12373645292317;12569.898916233855;9542.111041992946;1002;2002;0:00:00
1002 - 2105;157.37166908990284;12589.733527192238;8697.001363752137;1002;2105;0:00:00
1002 - 2117;157.7752052185798;12622.01641748639;8595.248817644762;1002;2117;0:00:00
1002 - 2201;158.0163752282131;12641.310018257058;9972.707644469721;1002;2201;0:00:00
1002 - 1302;158.08026157634967;12646.420926107976;9105.963537828904;1002;1302;0:00:00
1002 - 5702;159.00866502115537;12720.693201692431;9273.626221382381;1002;5702;0:00:00
1002 - 1933;159.0346505174326;12722.772041394606;8210.977671052675;1002;1933;0:00:00
1002 - 5929;159.31506977427085;12745.205581941673;10307.21159887559;1002;5929;0:00:00
1002 - 5703;159.51330120968518;12761.064096774819;9829.467843504006;1002;5703;0:00:00
1002 - 1906;159.53983883939452;12763.18710715156;9593.726990742607;1002;1906;0:00:00
1002 - 5980;159.7335372577655;12778.682980621235;9880.736132191285;1002;5980;0:00:00
1002 - 1926;159.97142830741518;12797.714264593218;6458.69331206156;1002;1926;0:00:00
1002 - 2028;160.16056496608013;12812.84519728641;9480.437159553729;1002;2028;0:00:00
1002 - 1313;160.2248665146693;12817.989321173542;9953.065679403586;1002;1313;0:00:00
1002 - 2025;160.59093556489725;12847.274845191785;10133.612535219188;1002;2025;0:00:00
1002 - 5961;160.88249176042586;12870.599340834076;9919.122885769793;1002;5961;0:00:00
1002 - 5716;161.07447886100198;12885.958308880156;10093.050980715529;1002;5716;0:00:00
1002 - 5623;161.34949749760358;12907.959799808285;9259.276605424404;1002;5623;0:00:00
1002 - 5979;161.40203201390597;12912.162561112484;10023.262496990024;1002;5979;0:00:00
1002 - 5982;161.90543950151036;12952.435160120831;10333.86456708464;1002;5982;0:00:00
1002 - 2009;162.1107390541181;12968.859124329449;10276.036333460488;1002;2009;0:00:00
1002 - 1303;162.33227712653255;12986.582170122598;10823.961022094803;1002;1303;0:00:00
1002 - 5907;162.96498132079486;13037.198505663597;9935.259832894038;1002;5907;0:00:00
1002 - 5206;163.14223523286725;13051.378818629382;11069.218317808256;1002;5206;0:00:00
1002 - 2007;163.55098670381702;13084.078936305352;10234.926360499894;1002;2007;0:00:00
1002 - 4703;163.8244866518094;13105.958932144757;7879.130671884338;1002;4703;0:00:00
1002 - 5701;163.95834745851798;13116.667796681433;10504.75451052009;1002;5701;0:00:00
1002 - 1922;164.25635760590666;13140.508608472537;8650.544128909165;1002;1922;0:00:00
1002 - 2118;164.98043063874823;13198.434451099858;9457.634886498136;1002;2118;0:00:00
1002 - 5983;166.66965855405496;13333.5726843244;10750.998897446321;1002;5983;0:00:00
1002 - 4410;167.00143040016624;13360.1144320133;11835.555482301823;1002;4410;0:00:00
1002 - 2104;167.00375079178787;13360.300063343033;9751.353737610567;1002;2104;0:00:00
1002 - 1368;167.06619276989173;13365.295421591332;10739.878350890307;1002;1368;0:00:00
1002 - 5927;167.14577221073807;13371.661776859048;11443.625021487962;1002;5927;0:00:00
1002 - 5928;167.14577221073807;13371.661776859048;11183.872639792698;1002;5928;0:00:00
1002 - 2211;167.28397014226155;13382.717611380931;10741.873513994396;1002;2211;0:00:00
1002 - 2202;167.32443051889098;13385.954441511285;10333.43774815804;1002;2202;0:00:00
1002 - 5715;167.42810404867546;13394.248323894035;10492.274125735617;1002;5715;0:00:00
1002 - 2220;167.50490649033642;13400.39251922692;10865.374849725784;1002;2220;0:00:00
1002 - 5962;167.5060862027346;13400.48689621878;10347.385900104578;1002;5962;0:00:00
1002 - 1934;167.7444213049171;13419.553704393371;8750.072739397414;1002;1934;0:00:00
1002 - 1927;167.88808881142074;13431.047104913654;6476.253588423284;1002;1927;0:00:00
1002 - 2008;168.1492775961469;13451.942207691753;10892.373258365413;1002;2008;0:00:00
1002 - 5204;168.40037036104124;13472.029628883298;11368.83475659785;1002;5204;0:00:00
1002 - 5107;169.15250284664447;13532.20022773156;11497.922681884927;1002;5107;0:00:00
1002 - 5921;169.33920213982773;13547.136171186223;10335.547080302193;1002;5921;0:00:00
1002 - 1370;169.9825870343432;13598.606962747448;10703.808156335332;1002;1370;0:00:00
1002 - 2217;170.17002219556815;13613.60177564545;11411.210560814854;1002;2217;0:00:00
1002 - 1402;170.2411191569404;13619.289532555234;9592.864511624257;1002;1402;0:00:00
1002 - 5917;170.38594388830032;13630.875511064038;10997.589737527269;1002;5917;0:00:00
1002 - 5925;170.55058531819225;13644.046825455383;9628.870873606324;1002;5925;0:00:00
1002 - 5115;170.65401479590378;13652.321183672304;11505.564465173196;1002;5115;0:00:00
1002 - 1932;170.71647169650024;13657.317735720017;9112.60808073432;1002;1932;0:00:00
1002 - 4413;170.90736684889583;13672.589347911668;12384.830272652825;1002;4413;0:00:00
1002 - 5707;171.02208597409188;13681.766877927352;10530.715448158193;1002;5707;0:00:00
1002 - 2016;171.0431316399246;13683.450531193967;10015.034167282925;1002;2016;0:00:00
1002 - 5984;171.30396541241058;13704.31723299285;10793.381110943903;1002;5984;0:00:00
1002 - 2219;171.64900628662605;13731.920502930083;10996.593961382992;1002;2219;0:00:00
1002 - 5106;171.67597548211228;13734.07803856898;11002.959441425992;1002;5106;0:00:00
1002 - 1369;171.95331371146148;13756.265096916917;10671.096305994051;1002;1369;0:00:00
1002 - 5704;172.36827367697884;13789.461894158312;10835.11447150483;1002;5704;0:00:00
1002 - 2918;172.41232499223995;13792.985999379192;10514.17488433388;1002;2918;0:00:00
1002 - 4412;172.63068555363046;13810.454844290432;12136.651423431787;1002;4412;0:00:00
1002 - 5705;172.6745446438264;13813.963571506121;10858.95189415451;1002;5705;0:00:00
1002 - 2904;172.77618620546687;13822.094896437346;10406.65005076418;1002;2904;0:00:00
1002 - 5963;172.83667715636784;13826.934172509438;10620.138051978201;1002;5963;0:00:00
1002 - 1318;172.9180999870533;13833.447998964262;11340.053352173698;1002;1318;0:00:00
1002 - 5988;173.44592992398117;13875.674393918494;10541.412967344142;1002;5988;0:00:00
1002 - 5986;173.7020394763738;13896.163158109905;9825.521009831777;1002;5986;0:00:00
1002 - 1317;173.97717439653053;13918.173951722443;9131.034825728066;1002;1317;0:00:00
1002 - 1301;174.20844645567897;13936.675716454309;9787.860560372052;1002;1301;0:00:00
1002 - 1931;174.39733868988625;13951.787095190895;9659.908468483167;1002;1931;0:00:00
1002 - 2923;174.58061385139462;13966.449108111565;9911.948142259624;1002;2923;0:00:00
1002 - 1924;175.03937194897938;14003.149755918344;10318.849105819727;1002;1924;0:00:00
1002 - 2014;175.0777821209545;14006.222569676362;10289.661297942488;1002;2014;0:00:00
1002 - 1315;175.30782627013474;14024.626101610776;11716.753728400647;1002;1315;0:00:00
1002 - 5208;175.4746879532201;14037.975036257612;11776.269390110894;1002;5208;0:00:00
1002 - 2203;175.68471239314778;14054.776991451829;11525.678136592642;1002;2203;0:00:00
1002 - 2010;176.12378746389888;14089.902997111909;11116.099664422207;1002;2010;0:00:00
1002 - 2029;176.64871389960598;14131.897111968472;10350.317235850278;1002;2029;0:00:00
1002 - 2020;176.77507985045887;14142.006388036707;10116.40541346478;1002;2020;0:00:00
1002 - 3601;176.8991992452691;14151.935939621533;10858.250776098013;1002;3601;0:00:00
1002 - 1322;177.09920062391438;14167.936049913145;10285.217538396168;1002;1322;0:00:00
1002 - 5105;177.17020391302125;14173.616313041694;11994.295549682778;1002;5105;0:00:00
1002 - 1319;177.2227274580007;14177.818196640048;11735.967222507496;1002;1319;0:00:00
1002 - 1403;177.36245533208512;14188.996426566811;10379.40603635902;1002;1403;0:00:00
1002 - 5920;177.81032273522652;14224.825818818124;11459.067139224562;1002;5920;0:00:00
1002 - 2011;177.81124950930106;14224.899960744082;11479.012824742142;1002;2011;0:00:00
1002 - 5722;178.34954085658526;14267.963268526828;11160.471298247849;1002;5722;0:00:00
1002 - 1929;178.5412978073108;14283.303824584867;5493.488916577104;1002;1929;0:00:00
1002 - 5104;178.7349904435684;14298.799235485474;11822.025824224867;1002;5104;0:00:00
1002 - 1304;178.81937108098754;14305.549686479006;10592.579828430811;1002;1304;0:00:00
1002 - 1928;178.8649384122683;14309.195072981474;5390.896175202738;1002;1928;0:00:00
1002 - 2902;179.0139833637231;14321.11866909786;10407.671751486794;1002;2902;0:00:00
1002 - 1365;179.22462619230708;14337.970095384562;11099.295603663113;1002;1365;0:00:00
1002 - 1908;179.33124707216987;14346.49976577359;9683.350376702194;1002;1908;0:00:00
1002 - 2218;179.63036235760836;14370.428988608677;11239.118515049202;1002;2218;0:00:00
1002 - 1320;180.30527212439753;14424.421769951798;10514.133645912663;1002;1320;0:00:00
1002 - 1312;180.32079297746674;14425.663438197338;11448.251925557859;1002;1312;0:00:00
1002 - 5205;180.69025007650487;14455.220006120393;12206.510121508358;1002;5205;0:00:00
